Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
116009,7592236002178,IBUPROFENO 400 MG X 20 TAB,IBUPROFENO,LABORATORIO QUIM-FAR,3118,6.84,30.04.2024,0.1,14 DÍAS,6.156,,0
117527,787790464952,ETERNAL PROBIOTICOS CON ARANDANO X 30CAP,MULTIVITAMINAS Y MINERALES,DIST. ETERNAL,24,45.45,30.10.2024,0.05,14 DÍAS,43.1775,,0
117526,787790465058,ETERNAL MULTIVITAMICO X 30 CAPS,,DIST. ETERNAL,52,21.43,30.10.2024,0.05,14 DÍAS,20.3585,,0
117525,787790468554,ETERNAL SUPPLEMENT COLLAGEN X 60 CAPS,COLÁGENO,DIST. ETERNAL,78,32.47,30.03.2024,0.05,14 DÍAS,30.8465,,0
117524,787790468653,ETERNAL GLUCOSAMINA + CHONDROITIN X 90C,Glucosamina,DIST. ETERNAL,40,46.75,30.08.2024,0.05,14 DÍAS,44.4125,,0
117522,787790468356,ETERNAL ZINC  50MG X  60 TAB,ZINC,DIST. ETERNAL,109,29.22,30.10.2024,0.05,14 DÍAS,27.759,,0
117521,787790466550,ETERNAL SUPLEMENT OMEGA 3 X 100 CAPS,,DIST. ETERNAL,100,44.16,30.07.2024,0.05,14 DÍAS,41.952,,0
117529,787790465157,ETERNAL DETOX X 60 CAPS,,DIST. ETERNAL,132,31.17,30.10.2024,0.05,14 DÍAS,29.611500000000003,,0
117523,787790468455,ETERNAL VITAMINA C 1000 MG X 60 CAPS,AVOBENZONA; BUTYROSPERMUM PARKII; DROMETRIZOL TRISILOXANO; ECAMSULE; ISCOTRIZINOL; TITANIO; VITAMINA E; ZEA MAIS,DIST. ETERNAL,147,22.73,30.04.2024,0.05,14 DÍAS,21.5935,,0
117530,787790469551,ETERNAL CURCUMA 700 MG X  60 CAPS,,DIST. ETERNAL,178,32.47,30.04.2024,0.05,14 DÍAS,30.8465,,0
117528,787790467359,ETERNAL VITAMINA D3 25 MG X 60 TAB,LA VITAMINA DEL COMPLEJO B,DIST. ETERNAL,174,12.34,30.06.2024,0.05,14 DÍAS,11.722999999999999,,0
116405,7591585376657,ACETAMINOFEN 500 MG X 10 COMP,PARACETAMOL,Leti,1605,3.38,28.02.2024,,14 DÍAS,3.38,,0
116040,7591585279057,ACETAMINOFEN 650 MG X 10 COMP,PARACETAMOL,Leti,815,4.42,28.02.2024,,14 DÍAS,4.42,,0
114956,7591585179050,ACETAMINOFEN 650 MG X 30 COMP,PARACETAMOL,Leti,569,14.32,28.02.2024,,14 DÍAS,14.32,,0
104331,7591585111838,ACICLOR 1 G X 10 COMP,,Leti,19,52.31,28.02.2025,,14 DÍAS,52.31,,
104765,7591585113283,ACICLOR 200 MG/5 ML X 60 ML,ACICLOVIR,Leti,14,24.75,30.10.2023,,14 DÍAS,24.75,,0
101650,7591585311634,ACICLOR 5 % CREMA X 10GR,,Leti,94,20.34,30.08.2024,,14 DÍAS,20.34,,0
113980,7591585271495,ACIDO FOLICO 10 MGX 30 COM,ÁCIDO FÓLICO,Leti,441,9.03,30.11.2023,,14 DÍAS,9.03,,0
114242,7591585271488,ACIDO FOLICO 5 MGX 30 COM,ÁCIDO FÓLICO,Leti,42,10.08,30.05.2023,,14 DÍAS,10.08,,0
114869,,"ALIVET 125ML-0,5MG / 5ML JBE 120 ML",,Leti,132,19.01,30.03.2026,,14 DÍAS,19.01,,0
101444,7591585112439,ALLIXON NARANJA 240 ML JBE,,Leti,170,10.18,28.02.2024,,14 DÍAS,10.18,,
101538,,AMIKACINA 500 MG 2 ML AMP (G.V),,Leti,288,11.12,30.03.2025,,14 DÍAS,11.12,,0
101584,7591585178176,AMLODIPINA 10 MG X 10 COMP,,Leti,74,2.79,30.06.2024,,14 DÍAS,2.79,,
113850,,AMLODIPINA 10 MG X 30 COMP,,Leti,221,8.38,30.10.2024,,14 DÍAS,8.38,,0
101644,7591585278166,AMLODIPINA 5 MG X 30 COMP,,Leti,19,11.66,30.11.2024,0.2,14 DÍAS,9.328,,0
109196,7591585214706,ANTUX 0.6% 180 ML SOL ORAL,LEVODROPROPIZINA,Leti,548,52.03,28.02.2025,,14 DÍAS,52.03,,0
104776,7591585213402,ARTRODAR 50 MG X 30 CAP,,Leti,29,48.01,30.10.2025,,14 DÍAS,48.01,,0
109927,,ASAPROL 81 MG X 100 COMP (GENTEK),,Leti,283,43.58,30.09.2023,0.2,14 DÍAS,34.864,,0
116578,7591585113351,ASARAP 10MG X 20 COMP REC,,Leti,9,59.03,30.12.2023,,14 DÍAS,59.03,,
116579,7591585113337,ASARAP 15MG X 20 COMP REC,RIVAROXABAN,Leti,19,83.31,30.10.2023,,14 DÍAS,83.31,,0
116277,7591585113344,ASARAP 20MG X 20 COMP REC,,Leti,28,94.21,30.10.2023,0.2,14 DÍAS,75.368,,
106494,,ATORVASTATINA 20 MG X 10 COMP (G.V),,Leti,118,6.83,30.10.2023,0.2,14 DÍAS,5.464,,0
113858,7591585373441,ATORVASTATINA 20 MG X 30 COMP,,Leti,66,20.65,30.11.2023,0.2,14 DÍAS,16.52,,
112818,7591585273451,ATORVASTATINA 40 MG X 10 COMP,ATORVASTATINA,Leti,63,19.53,30.07.2024,,14 DÍAS,19.53,,0
110763,7591585114280,AXOKINE 400 MG X  5 COMP,MOXIFLOXACINO,Leti,138,73.48,30.12.2024,,14 DÍAS,73.48,,0
108040,7591585279460,AZITROMICINA 500 MG X 5 COMP (G.V),AZITROMICINA,Leti,900,16.78,30.11.2023,,14 DÍAS,16.78,,0
114057,,"BIOTALOL 2,5 MG X 30 COM",,Leti,208,19.83,30.01.2024,,14 DÍAS,19.83,,0
114058,7591585217165,BIOTALOL 5 MG X 30 COM,,Leti,197,26.29,30.11.2023,0.2,14 DÍAS,21.032,,
114368,7591585278265,CARBAMAZEPINA 200 MG X 30 COM  (G.V),,Leti,227,23.09,30.01.2027,,14 DÍAS,23.09,,0
114263,,CARNISIN SOL LIBRE DE AZUCAR X 180 ML,,Leti,132,45.83,28.02.2025,,14 DÍAS,45.83,,0
101556,7591585174581,CETIRIZINA 10 MG X 10 COMP,CETIRIZINA,Leti,782,7.01,28.02.2025,,14 DÍAS,7.01,,0
101557,7591585174598,CETIRIZINA SOL 60 ML (G.V),,Leti,514,10.27,28.02.2025,,14 DÍAS,10.27,,
114003,7591585573667,CIPROFLOXACINA 500 MG X 10 COMP (G.V),,Leti,51,14.49,30.01.2024,,14 DÍAS,14.49,,
107717,7591585171030,CLINDAMICINA 600MG/4ML X 1 AMP,CLINDAMICINA,Leti,35,14.25,28.02.2024,,14 DÍAS,14.25,,0
114279,7591585365644,COVENTROL 12.5 MG X 30 COMP,,Leti,122,28.48,30.11.2023,0.2,14 DÍAS,22.784,,
114249,7591585265630,COVENTROL 6.25 MG X 30 COMP,,Leti,149,21.09,30.10.2023,,14 DÍAS,21.09,,
101618,7591585215901,DERAIN 15 G CRE,,Leti,21,25.6,30.10.2024,,14 DÍAS,25.6,,
104345,,DERAIN 15% X 10 GASAS,,Leti,53,46.04,30.05.2026,,14 DÍAS,46.04,,0
109694,,"DESLORATADINA 0,5 MG/ML X  60 ML  (G.V)",,Leti,170,11.22,30.08.2023,,14 DÍAS,11.22,,0
109840,,DESLORATADINA 5 MG X 10 COM,,Leti,41,7.29,30.03.2024,,14 DÍAS,7.29,,0
116409,7591585473967,DICLOFENAC SODICO 50MG X 10CR ENT,DICLOFENAC,Leti,35,4,28.02.2026,,14 DÍAS,4,,0
115172,7591585119186,DIGLET 1000 UI X 30 COMP,COLECALCIFEROL,Leti,50,15.17,30.07.2023,,14 DÍAS,15.17,,0
114885,,"DIKLASON 1,16 % GEL X 50 ML",,Leti,69,20.34,30.03.2024,,14 DÍAS,20.34,,0
108626,7591585218254,"DIKLASON 1,8 MG X 120 ML SUSP",,Leti,111,22.4,30.11.2023,,14 DÍAS,22.4,,0
110861,7591585219275,DIKLASON 75 MG/3ML  X 1 AMP,,Leti,98,23.52,30.08.2023,,14 DÍAS,23.52,,0
115028,,DOBRACID LP 300 MG X 30 COM,,Leti,173,45.83,30.08.2024,,14 DÍAS,45.83,,0
116275,7591585278531,ENALAPRIL MALEATO 20 MG X 10 COM,,Leti,230,2.64,30.09.2023,,14 DÍAS,2.64,,
114188,,ENALAPRIL MALEATO 20 MG X 30 COM,,Leti,496,6.47,28.02.2024,,14 DÍAS,6.47,,0
110639,7591585111166,FLUVIRIN JBE X 120 ML,HEDERA HELIX,Leti,219,23.52,28.02.2024,0.2,14 DÍAS,18.816,,0
116325,,"FULBARYL 160MCG-4,5MCG X60 PPINH CAP",,Leti,83,139.69,30.03.2023,,14 DÍAS,139.69,,0
109197,,FULGRAM 600 MG X 60 ML SUS,,Leti,181,63.97,30.03.2024,,14 DÍAS,63.97,,0
115682,7591585213198,FULGRAM 875MG/125MG X 16 COMP REC,,Leti,129,93.65,30.11.2023,,14 DÍAS,93.65,,
110535,,GENESA 3 MG/30 MCG X 21 COMP,,Leti,263,52.57,30.01.2023,0.2,14 DÍAS,42.056,,0
114417,7591585110183,GENLET 200 MG X 20  COMP,,Leti,56,35.17,30.03.2024,,14 DÍAS,35.17,,
104991,7591585115942,"GYNODERAIN 0,6GR OVULO VAG X 6 UNID",,Leti,187,42.01,30.11.2024,,14 DÍAS,42.01,,0
115097,,GYNOMET 15% - 4% CREM VAG X 40 G,,Leti,363,29.9,30.05.2023,0.2,14 DÍAS,23.919999999999998,,0
117014,7591585216892,HEPAGRAS 120MG X 30 CAPS,SILIBINA FOSFOLIPIDO,Leti,14,42.25,30.10.2024,,14 DÍAS,42.25,,0
109359,,KETOPROFENO 100 MG X 20 CAP,,Leti,94,15.53,30.04.2024,,14 DÍAS,15.53,,0
101490,7591585217875,KETOREL 30 MG X 1 AMP I.M/I.V.,,Leti,39,12.12,30.10.2023,,14 DÍAS,12.12,,
101615,7591585214881,LETISAN  120 ML JAR,,Leti,43,14.05,30.10.2024,,14 DÍAS,14.05,,
101468,,LETISAN 20 ML GTS,,Leti,117,12.18,30.11.2024,,14 DÍAS,12.18,,0
115540,,LETISAN 500 MG X 10 CAPS,,Leti,64,7.39,30.10.2024,0.2,14 DÍAS,5.912,,0
114723,7591585514875,LETISAN 500 MG X 10 TAB MASTICABLE,,Leti,6,6.09,28.02.2025,,14 DÍAS,6.09,,
113168,7591585278920,LOSARTAN POT 100 MG X 10 CR,,Leti,106,8.62,30.07.2024,,14 DÍAS,8.62,,0
114321,7591585378927,LOSARTAN POT 100 MG X 30 COMP,,Leti,43,22.79,30.03.2025,,14 DÍAS,22.79,,0
110788,7591585178954,LOSARTAN POT 50 MG X 10 COMP,LOSARTAN,Leti,103,4.95,30.09.2023,0.2,14 DÍAS,3.96,,0
113851,7591585278951,LOSARTAN POT 50 MG X 30 COMP,,Leti,80,11.87,30.11.2023,0.2,14 DÍAS,9.495999999999999,,
108832,,MELOXICAM 15 MG X 10 COMP,,Leti,105,13,30.03.2024,,14 DÍAS,13,,0
110645,7591585174680,METFORMINA HCL 500 MG X 30 COMP,*METFORMINA*,Leti,96,14.01,30.11.2024,,14 DÍAS,14.01,,0
101426,7591585110930,NASIN ADU GOT,OXIMETAZOLINA,Leti,89,14.06,30.11.2025,,14 DÍAS,14.06,,0
117013,7591585213389,NEUROMIX SOL INY IM 3ML X 1 AMP + INY,,Leti,84,8.36,30.11.2023,0.2,14 DÍAS,6.688,,
117012,7591585113382,NEUROMIX SOL INY IM 3ML X 3 AMP+3INY,,Leti,111,18.79,30.11.2023,0.2,14 DÍAS,15.032,,
117031,,NEUROMIX X 10 COMP REC,,Leti,75,6.38,30.11.2023,0.2,14 DÍAS,5.104,,0
117030,7591585213365,NEUROMIX X 30 COMP REC,,Leti,94,16.23,30.11.2023,0.2,14 DÍAS,12.984,,
115337,7591585318794,OLMECAR 20MG X 30 COMPDO,,Leti,69,28.92,30.01.2024,,14 DÍAS,28.92,,
115838,7591585318800,OLMECAR 40 MG X 30 COMPDO,,Leti,78,51.35,30.03.2024,,14 DÍAS,51.35,,
113637,7591585673817,OMEPRAZOL 20 MG X 32 CAP (G.V),OMEPRAZOL,Leti,37,21.81,30.11.2023,0.2,14 DÍAS,17.448,,0
115157,7591585173881,OMEPRAZOL 40 MG X 10 CAP,OMEPRAZOL,Leti,93,12.43,30.09.2023,,14 DÍAS,12.43,,0
109142,7591585119773,PROXIME 750 MG X 5 COMP,,Leti,95,37.78,30.07.2025,0.2,14 DÍAS,30.224,,
110992,7591585117199,PULMOLET 1MG/ML P/NEB X 15 ML,BUDESONIDA,Leti,66,22.84,30.12.2023,,14 DÍAS,22.84,,0
114323,7591585119049,RIFAMIX 200 MG X 12 COM,,Leti,139,58.92,30.01.2025,0.2,14 DÍAS,47.136,,
117131,,RIFAMIX 550 MG X 10 COMP,,Leti,190,80.45,30.12.2023,0.2,14 DÍAS,64.36,,0
101585,7591585178275,SERTRALINA 50 MG X 10 COMP REC  (G.V),SERTRALINA,Leti,88,9.74,30.07.2024,,14 DÍAS,9.74,,0
114721,,SITAGLIS MET 50-500 MG X 30 COMP,,Leti,75,88.27,30.11.2023,,14 DÍAS,88.27,,0
104337,,TROPOCER AP 90 MG X 20 COMP,,Leti,136,35.17,30.04.2023,,14 DÍAS,35.17,,0
114657,,ULGARIN 20 MG X 28 CAP,,Leti,13,27.38,30.05.2023,,14 DÍAS,27.38,,0
117132,7591585419606,ULGARIN 20MG X 16CAP,,Leti,59,14.09,30.05.2023,0.2,14 DÍAS,11.272,,
114674,,ULGARIN 40 MG X 32 CAP,,Leti,5,53.26,30.11.2023,,14 DÍAS,53.26,,0
117133,7591585419613,ULGARIN 40MG X 16CAP,,Leti,15,23.17,30.06.2023,0.2,14 DÍAS,18.536,,
116359,7591585375872,VALSARTAN 80 MG X 14 CAP,,Leti,73,10.97,30.11.2023,,14 DÍAS,10.97,,
114511,7591585275875,VALSARTAN 80 MG X 30 CAP,,Leti,79,22.19,28.02.2024,,14 DÍAS,22.19,,
101428,7591585111005,VIASEK 50 MG X 2 COMP,,Leti,138,9.23,28.02.2025,,14 DÍAS,9.23,,
109013,,"XYLON 5 MG/6,25 MG X 30 COMP",,Leti,36,32.13,28.02.2024,,14 DÍAS,32.13,,0
109974,7591585118462,ZONTRICON 500 MG X 6 COMP,,Leti,30,39.39,30.08.2023,,14 DÍAS,39.39,,
114623,7591585265654,COVENTROL 25 MG X 30 COMP,,Leti (SAV),86,34.09,30.01.2024,,14 DÍAS,34.09,,
101562,,VALSARTAN 160 MG X 7 CAP (G.V),,Leti,96,7.61,28.02.2024,,14 DÍAS,7.61,,0
101642,,FLUCONAZOL 150 MG X 2 CAP  (G.V),,Leti,224,7.1,30.04.2023,,14 DÍAS,7.1,,0
109358,,DICLOFENAC POTASICO 50MG X10 COMP,,Leti,136,2.83,30.01.2025,,14 DÍAS,2.83,,0
113849,,CAPTOPRIL 25 MG X 30 COM,,Leti,154,13.64,28.02.2026,,14 DÍAS,13.64,,0
113859,,MIGREN X 20 COMP,,Leti,908,17.53,30.04.2024,,14 DÍAS,17.53,,0
114245,,LISILET 10 MG X 30 COM,,Leti,111,29.45,28.02.2025,,14 DÍAS,29.45,,0
114329,,LETISAN 500 MG X 30 CAP,,Leti,110,21.62,30.12.2024,,14 DÍAS,21.62,,0
114379,,PEGYT 75 MG X 20 CAP,,Leti,114,22.09,30.03.2025,,14 DÍAS,22.09,,0
114580,,SULTAMICILINA 750 MG X 16 TAB  (G.V),,Leti,22,80.75,30.12.2024,,14 DÍAS,80.75,,0
114622,,LONGACEF 400 MG X 5 CAP,,Leti,96,165.7,30.10.2023,,14 DÍAS,165.7,,0
114824,,DICLOFENAC POT 50 MG X 30 COM,,Leti,479,8.9,28.02.2025,,14 DÍAS,8.9,,0
117756,7597134000844,ACEITE DE AJONJOLI X 120 ML,,ABEJITA,22,22.08,30.03.2024,,,22.08,,0
117761,7597134000110,ACEITE DE COCO X 120 ML,,ABEJITA,19,14.95,30.03.2024,,,14.95,,0
117760,7597134000103,ACEITE DE RICINO X 120 ML,,ABEJITA,13,18.99,30.03.2024,,,18.99,,0
117718,7597134000011,AJOPE 24 MG X 70 CÁPSULAS,,ABEJITA,20,13.17,30.03.2024,,,13.17,,0
117721,7597134000028,ALCACHOFA X 70 Cápsulas,,ABEJITA,9,13.17,30.03.2024,,,13.17,,0
117747,7597134000165,BERRO JARABE X 120 ML,,ABEJITA,36,10.03,28.02.2024,,,10.03,,0
117722,7597134002190,CALCIO Y MAGNESIO CAL-MAG X 70 CAP.,,ABEJITA,19,24.21,30.03.2024,,,24.21,,0
117766,7597134000936,CALOSTRO DE BOVINO X 60 CAPSULAS BLANDAS,,ABEJITA,2,29.68,30.01.2024,,,29.68,,0
117723,7597134002121,CASTAÑO DE INDIAS X 70 CAPSULAS,,ABEJITA,26,24.21,30.03.2024,,,24.21,,0
117724,7597134000691,CENTELLALAB X 70 CAPSULAS,,ABEJITA,1,24.21,30.04.2024,,,24.21,,0
117763,7597134000882,CITRATO DE ZINC X 70 CAPSULAS,,ABEJITA,48,19.94,28.02.2024,,,19.94,,0
117726,7597134000264,COLAGENO X 70 CAPSULAS,,ABEJITA,21,24.69,28.02.2024,,,24.69,,0
117764,7597134000943,ECHINACEA X 60 CAPSULAS,,ABEJITA,13,20.42,30.03.2024,,,20.42,,0
117728,7597134000035,FASIL X 70 CAPSULAS,,ABEJITA,23,13.17,30.03.2024,,,13.17,,0
117729,7597134002152,GINKGO BILOBA X 70 CAPSULAS,,ABEJITA,14,24.21,30.03.2024,,,24.21,,0
117730,7597134002206,GLUCOSAMINA X 70 CAPSULAS,,ABEJITA,23,36.79,28.02.2024,,,36.79,,0
117749,7597134002213,HEDERIN JARABE X 120 ML,,ABEJITA,96,13.77,30.04.2024,,,13.77,,0
117750,7597134002107,HIERBAMIEL JARABE X 120 ML,,ABEJITA,12,21,30.08.2023,,,21,,0
117731,7597134000042,LECHOSA X 70 CAPSULAS,,ABEJITA,11,13.17,30.03.2024,,,13.17,,0
117732,7597134000714,LOCHITA X 70 CAPSULAS,,ABEJITA,6,13.17,28.02.2024,,,13.17,,0
117762,7597134000875,MAGNESIO OXIDO DE MAGNESIO X 70 CAPSULAS,,ABEJITA,13,20.65,30.04.2024,,,20.65,,0
117734,7597134000745,NEEM X 70 CAPSULAS,,ABEJITA,21,13.17,30.03.2024,,,13.17,,0
117736,7597134000721,QUINCHONCHO X 70 CAPSULAS,,ABEJITA,40,13.17,30.03.2024,,,13.17,,0
117739,7597134000622,SABILINAZ X 10 CAPSULAS,,ABEJITA,30,4.92,30.03.2024,,,4.92,,0
117743,7597134000707,SABILINAZ X 70 CAPSULAS,,ABEJITA,10,20.53,30.03.2024,,,20.53,,0
117746,7597134002091,TOTUMALT X 70 CAPSULAS,,ABEJITA,22,13.17,30.03.2024,,,13.17,,0
117753,7597134002138,TOTUMO JARABE X 120 ML,,ABEJITA,6,10.03,30.03.2024,,,10.03,,0
116613,,ACETAMINOFEN 500MG X 20 TAB,,ALESS PHARMACEUTICAL,496,6.64,28.02.2024,,,6.64,,0
116813,,AMLODIPINA 10MG X 30TAB,,ALESS PHARMACEUTICAL,73,8.18,30.01.2024,,,8.18,,0
116815,,AMLODIPINA 5 MG X 30TAB,,ALESS PHARMACEUTICAL,98,7.53,30.01.2024,,,7.53,,0
116155,,"AMTACILYN 1,5G AMP X1 IV/IM (AMPIC+SULB)",,ALESS PHARMACEUTICAL,552,5.84,30.04.2024,,,5.84,,0
116816,,ATORVASTATINA 20MG X30 TAB,,ALESS PHARMACEUTICAL,118,16.52,28.02.2024,,,16.52,,0
116599,,AZITROMICINA 500MG X 5 TAB,,ALESS PHARMACEUTICAL,161,14.56,30.10.2024,,,14.56,,0
116600,,"AZITROMICINA SUSP 200MG/5ML X 22,5ML",,ALESS PHARMACEUTICAL,282,12.74,30.12.2024,,,12.74,,0
116604,,"BISOPROLOL FUMARATO 2,5MG X 30 TAB",,ALESS PHARMACEUTICAL,368,17.6,30.06.2024,,,17.6,,0
116605,,BISOPROLOL FUMARATO 5MG X 30 TAB,,ALESS PHARMACEUTICAL,177,22.51,30.06.2024,,,22.51,,0
116153,,"BISOPROLOL+HIDROCL. 2,5MG/6,25MG 15 TABL",,ALESS PHARMACEUTICAL,188,12.64,30.06.2024,,,12.64,,0
116154,,"BISOPROLOL+HIDROCL. 5MG/6,25MG X 15 TABL",,ALESS PHARMACEUTICAL,41,15.81,30.11.2022,,,15.81,,0
116592,,CARBAMAZEPINA 200MG X 30 TAB,,ALESS PHARMACEUTICAL,152,15.94,28.02.2024,,,15.94,,0
116591,,"CARVEDILOL 6,25MG X 30 TAB",,ALESS PHARMACEUTICAL,72,17.38,28.02.2024,,,17.38,,0
116152,,CEFALOTINA 1G X 1 AMPOLLA IV/IM,,ALESS PHARMACEUTICAL,217,9.6,28.02.2023,,,9.6,,0
116167,,CEXTACIM 1G AMP X 1 IV/IM CEFOTAXIMA,,ALESS PHARMACEUTICAL,162,5.23,28.02.2024,,,5.23,,0
116597,,CIPROFLOXACINA 500MG X 6 TAB,,ALESS PHARMACEUTICAL,123,4.99,28.02.2024,,,4.99,,0
116632,,CLINDAMICINA 150MG/4ML X 10 AMP,,ALESS PHARMACEUTICAL,64,90.94,30.03.2024,,,90.94,,0
117544,,CLINDAMICINA 150MG/ML 4 ML IV/IM AMP X 5,,ALESS PHARMACEUTICAL,80,47.87,30.03.2024,,,47.87,,0
116596,,CLOPIDOGREL 75MG X 30 TAB,,ALESS PHARMACEUTICAL,87,21.01,30.07.2023,,,21.01,,0
116633,,CLOTRIMAZOL 200MG X 3 OVULOS,,ALESS PHARMACEUTICAL,175,10.01,30.11.2024,,,10.01,,0
116634,,CLOTRIMAZOL 500MG X 1 OVULOS,,ALESS PHARMACEUTICAL,165,11.52,30.11.2024,,,11.52,,0
116157,,CYTRIAX 1G AMP X 1 IV/IM CEFTRIAXONA,,ALESS PHARMACEUTICAL,213,6.96,28.02.2024,,,6.96,,0
116594,,DICLOFENAC POT. 50MG X 20 TAB,,ALESS PHARMACEUTICAL,287,5.29,28.02.2024,,,5.29,,0
117700,,DICLOFENAC SOD. 50MG SUPOSIT X 10,,ALESS PHARMACEUTICAL,155,10.68,30.11.2024,,,10.68,,0
116593,,DICLOFENAC SOD. 50MG X 20 TAB,,ALESS PHARMACEUTICAL,369,4.68,30.05.2023,,,4.68,,0
116888,,DICLOFENAC SOD. 75 MG/3ML IM 2 AMP,,ALESS PHARMACEUTICAL,214,4.01,30.07.2023,,,4.01,,0
117111,,DICLOFENAC SODICO 75MG/3ML IM/IV AMP X50,,ALESS PHARMACEUTICAL,159,81.14,30.08.2023,,,81.14,,0
116168,,EFAZTAS 1G AMP X 1 IV/IM CEFAZOLINA SODI,,ALESS PHARMACEUTICAL,120,6.35,28.02.2024,,,6.35,,0
116610,,HIDROCORTISONA 100MG AMP X 1 IM/IV,,ALESS PHARMACEUTICAL,13,9.64,30.07.2023,,,9.64,,0
116608,,HIDROCORTISONA 100MG AMP X 10 IM/IV,,ALESS PHARMACEUTICAL,31,80.26,30.07.2023,,,80.26,,0
116609,,HIDROCORTISONA 500MG AMP X 1 IM/IV,,ALESS PHARMACEUTICAL,201,23.21,30.07.2023,,,23.21,,0
116607,,HIDROCORTISONA 500MG AMP X 10 IM/IV,,ALESS PHARMACEUTICAL,38,199.35,30.03.2024,,,199.35,,0
116631,,HIOSCINA BUTILBROMURO 20MG X 5 AMP,,ALESS PHARMACEUTICAL,145,27.94,30.07.2024,,,27.94,,0
116892,,LEVOTIROXINA SODICA 100 MCG X 50 TAB,,ALESS PHARMACEUTICAL,234,17.4,28.02.2024,,,17.4,,0
116891,,LEVOTIROXINA SODICA 50MCG X 50 TAB,,ALESS PHARMACEUTICAL,77,13.08,28.02.2024,,,13.08,,0
116163,,LIDOCAINA AL 2% SOL/INY 30ML AMP X 1,,ALESS PHARMACEUTICAL,279,14.48,30.08.2024,,,14.48,,0
116895,,LOSARTAN POTASICO 50MG X 30 TAB,,ALESS PHARMACEUTICAL,246,9.27,30.06.2024,,,9.27,,0
116161,,MESPEN 1G AMP X 1 IV MEROPENEM,,ALESS PHARMACEUTICAL,134,47.12,30.04.2024,,,47.12,,0
116159,,MESPEN 500MG AMP X 1 IV MEROPENEM,,ALESS PHARMACEUTICAL,16,21.57,30.04.2024,,,21.57,,0
116598,,METFORMINA 500MG X 30 TAB,,ALESS PHARMACEUTICAL,658,9.05,30.04.2023,,,9.05,,0
116817,,METRONID+MICONAZOL750MG/200MG X7OVUL,,ALESS PHARMACEUTICAL,2,31.94,30.11.2023,,,31.94,,0
117113,,METRONIDAZOL 500 MG TABLETAS X 10,,ALESS PHARMACEUTICAL,431,4.18,28.02.2024,,,4.18,,0
116584,,MICONAZOL NITRATO 400MG OVULOS X 3,,ALESS PHARMACEUTICAL,131,14.47,30.11.2023,,,14.47,,0
116588,,OLMESARTAN 20MG X 30 TAB,,ALESS PHARMACEUTICAL,137,19.1,30.06.2024,,,19.1,,0
116165,,OMEFLUX 40 MG AMP X 1 IV OMEPRAZOL,,ALESS PHARMACEUTICAL,616,8.13,28.02.2024,,,8.13,,0
116162,,PENASTIM 500MG-500MG AMP X 1 IV,,ALESS PHARMACEUTICAL,224,51.81,28.02.2024,,,51.81,,0
117115,,"SULXIM 1G-0,5 G AMP X1 IV/IM (CEFOP-SUB)",,ALESS PHARMACEUTICAL,109,8.81,28.02.2023,,,8.81,,0
116818,,TAMSULOSINA 0.4MG X 30 CAPS,,ALESS PHARMACEUTICAL,381,27.4,30.06.2023,,,27.4,,0
116166,,"TAZILIM 4G/0,5G AMP X 1 IV",,ALESS PHARMACEUTICAL,198,30.92,30.03.2024,,,30.92,,0
117112,,TIOCOLCHICOSIDO 4MG/2ML IM AMP X 50,,ALESS PHARMACEUTICAL,22,279.87,30.10.2024,,,279.87,,0
116164,,VANCINA 500MG AMP X 1 IV VANCOMICINA,,ALESS PHARMACEUTICAL,483,11.58,30.03.2024,,,11.58,,0
116158,,XANEXTRA 500MG/5ML AMP X 1 ACIDO TRANEXA,,ALESS PHARMACEUTICAL,178,6.36,30.11.2023,,,6.36,,0
116160,,XANEXTRA 500MG/5ML AMP X 5 ACIDO TRANEXA,,ALESS PHARMACEUTICAL,50,36.53,30.07.2023,,,36.53,,0
117495,7730512630367,ARGENZIL 1% CREMA X 50 GR,Sulfadiazina argéntica,"AVPHARMA,C.A",92,41.68,30.08.2024,,,41.68,,0
104785,7702123409861,AVELOX 400 MG X 250 ML IV AMP,MOXIFLOXACINO,"AVPHARMA,C.A",126,156.82,30.06.2025,,,156.82,,0
115770,7591165810083,CIPROXINA 400 IV (CIPROFLOXACINA),CIPROFLOXACINA,"AVPHARMA,C.A",8,203.66,30.07.2024,,,203.66,,0
117204,7596654000013,CLISMALAX  ENEMA RECTAL  X 100 ML ADULTO,ÁCIDO FOSFÓRICO,"AVPHARMA,C.A",191,48.55,30.11.2023,,,48.55,,0
117203,7596654000020,GINESAL SOLUCIÓN VAGINAL  X 130 ML,ÁCIDO ACÉTICO,"AVPHARMA,C.A",91,17.92,30.07.2024,,,17.92,,0
104248,7591165840035,NIMOTOP INFUSION 10 MG /50 ML,NIMODIPINO,"AVPHARMA,C.A",54,126.95,30.03.2024,,,126.95,,0
117201,7596654000082,TERBICRYM  1 %  SPRAY  X  30 ML,TERBINAFINA,"AVPHARMA,C.A",78,19.57,30.09.2023,,,19.57,,0
117200,7596654000075,TERBICRYM  1%  LOCION  X 30 ML,TERBINAFINA,"AVPHARMA,C.A",35,14.79,30.10.2023,,,14.79,,0
