Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
M-0636,,"BUCOXOLGAR 0,15/0,25% SOL TOP. SABOR MENTA",12.35,2.6176345909283594,FRASCO X 120 ML,LA SANTÉ,NACIONAL / IMPORTADO,,7592454891349,,0,0
M-0637,,"BUCOXOLGAR 0,15/0,25% SOL TOP. SABOR MIEL Y LIMON",12.35,2.6176345909283594,FRASCO X 120 ML,LA SANTÉ,NACIONAL / IMPORTADO,,7592454891356,,0,0
M-0441,,BUDENAS (BUDESONIDA) SUSP. NASAL,28.9432,6.134633319203052,FRASCO X 15ML,OFTALMI,NACIONAL / IMPORTADO,,7591196006134,,0,0
M-1505,,CALAMINOL HIDRALIV X 88 ML,14.58888888888889,3.092176534313033,FRASCO,LAB. VITA,NACIONAL / IMPORTADO,,7591088000123,,0,0
L-0070,,CALCIO CON VITAMINA D3 (250 MG + 125 UI) TABLETAS,4.333333333333333,0.9184682775187226,BLISTER X 10 TAB,LAND,NACIONAL / IMPORTADO,,7598008000786,,0,0
M-1145,,CANDER (CANDESARTAN) 16MG X 30 TAB,39.1828125,8.304962378126325,CAJA X 30 TAB,VALMORCA,NACIONAL / IMPORTADO,,7591020008303,,0,0
M-1144,,CANDER (CANDESARTAN) 8MG X 30 TAB,28.640625,6.070501271725307,CAJA X 30 TAB,VALMORCA,NACIONAL / IMPORTADO,,7591020008297,,0,0
M-1251,,"CANDER HCT (CANDESARTAN 16MG  + HIDROCLOROTIAZIDA 12,5MG) X 30 TAB",43.30625,9.178942348452734,CAJA X 30 TAB,VALMORCA,NACIONAL / IMPORTADO,,7591020080620,,0,0
M-1250,,"CANDER HCT (CANDESARTAN 8MG  + HIDROCLOROTIAZIDA 12,5MG) X 30 TAB",29.8168,6.319796523950827,CAJA X 30 TAB,VALMORCA,NACIONAL / IMPORTADO,,7591020080637,,0,0
L-0074,,CANDESARTAN 16 MG TABLETAS,7.366666666666666,1.5613960717818285,BLISTER X 10 TAB,LAND,NACIONAL / IMPORTADO,,7598008000793,,0,0
M-0692,,CANDESARTAN 16 MG X 10 TAB (ELTER),13.83,2.931326833403985,CAJA X 10 TAB,LA SANTÉ,NACIONAL / IMPORTADO,,7592454891189,,0,0
Q-030,,CANULA DE MAYO # 0 (60 MM) NEGRA,1.7629090909090908,0.3736560175729315,UND,IM-SUMEDICAL,MEDICO / QUIRURGICO,50,652931967329,,0,0
Q-029,,CANULA DE MAYO # 00 (50 MM) AZUL,1.7629090909090908,0.3736560175729315,UND,IM-SUMEDICAL,MEDICO / QUIRURGICO,50,652931967299,,0,0
Q-028,,CANULA DE MAYO # 000 (40 MM) ROSADO,1.7629090909090908,0.3736560175729315,UND,IM-SUMEDICAL,MEDICO / QUIRURGICO,50,652931967268,,0,0
Q-031,,CANULA DE MAYO # 1 (70 MM) BLANCA,1.7629090909090908,0.3736560175729315,UND,IM-SUMEDICAL,MEDICO / QUIRURGICO,50,652931967350,,0,0
Q-034,,CANULA DE MAYO # 5 (110 MM) TURQUESA,1.7629090909090908,0.3736560175729315,UND,IM-SUMEDICAL,MEDICO / QUIRURGICO,50,652931967503,,0,0
Q-035,,CANULA DE MAYO # 6 (120 MM) NARANJA,1.7629090909090908,0.3736560175729315,UND,IM-SUMEDICAL,MEDICO / QUIRURGICO,50,652931967473,,0,0
Q-216,,CANULA DE OXIGENO ADULTO,2.688,0.56973293768546,UND,MC MEDICAL,MEDICO / QUIRURGICO,,,,0,0
Q-176,,CANULA NASAL DE OXIGENO PEDIATRICO,2.146909090909091,0.45504643724228294,UND,MC MEDICAL,MEDICO / QUIRURGICO,1,810028130463,,0,0
M-1701,,"CAPLAM (ALPRAZOLAM) 0,5 MG X 30 COMP",9.74,2.0644340822382365,CAJA X 30 COMP,SNC PHARMA,PSICOTROPICO / ESTUPEFACIENTE,1,724373531090,,0,0
M-0586,,CAPLAM (ALPRAZOLAM) 1 MG X 50 COMP,14.95,3.168715557439593,CAJA X 50 COMP,SNC PHARMA,PSICOTROPICO / ESTUPEFACIENTE,1,7595368000418,,0,0
L-0003,,CAPTOPRIL 25 MG  TABLETAS,2.4761904761904763,0.5248390157249844,BLISTER X 10 TAB,LAND,NACIONAL / IMPORTADO,,7598008000236,,0,0
M-1586,,CAPTOPRIL 25 MG X 30 COMPRIMIDOS,3.5546875,0.7534310089020771,CAJA X 30 COMP,TEUTO,NACIONAL / IMPORTADO,,7896112116660,,0,0
M-0382,,CAPTOPRIL 50 MG X 30 TAB CALOX,16.25,3.44425604069521,CAJA X 30 TAB,CALOX ,NACIONAL / IMPORTADO,,7591519051292,,0,0
M-1399,,CARBAMAZEPINA 2% 100 MG/5 ML X 250 ML SUSPENSION ORAL,44.36507936507937,9.40336569840597,FRASCO X 250 ML,JMW,NACIONAL / IMPORTADO,,8906089281380,,0,0
M-1289,,CARBAMAZEPINA 200 MG X 10 TAB,4.4585937499999995,0.945017751165748,BLISTER X 10 TAB,BALAXI,NACIONAL / IMPORTADO,,6937874106344,,0,0
M-1262,,CARBAMAZEPINA 200 MG X 20 TAB (GENCER),15.6416,3.3153030945315813,CAJA X 20 TAB,VALMORCA,NACIONAL / IMPORTADO,,7591020003179,,0,0
L-0008,,CARBAMAZEPINA 400 MG TABLETAS,8.707936507936507,1.8456838719661948,BLISTER X 10 TAB,LAND,NACIONAL / IMPORTADO,,7598008000243,,0,0
L-0021,,CARBIDOPA + LEVODOPA (50 MG + 250 MG) TABLETAS (ESTUCHE INDIVIDUAL),15.032539682539683,3.186210191297093,CAJA X 10 TAB,LAND,NACIONAL / IMPORTADO,,7598008001233,,0,0
M-1587,,"CARDBET (CARVEDILOL) 6,25 MG X 30 COMP",6.9265625,1.4681141373463333,CAJA X 30 COMP,NOVA QUIMICA,NACIONAL / IMPORTADO,,7895296261043,,0,0
M-0913,,"CARDIBIOL (CARVEDILOL) 12,5MG X 10 TAB",8.057936507936507,1.7079136303383864,BLISTER X 10 TAB,BIOVENEZUELA,NACIONAL / IMPORTADO,,18904187831718,,0,0
L-0042,,"CARVEDILOL 12,5 MG TABLETAS",4.302380952380952,0.9119077898221603,BLISTER X 10 TAB,LAND,NACIONAL / IMPORTADO,,7598008000267,,0,0
L-0043,,CARVEDILOL 25 MG TABLETAS,4.900793650793651,1.0387438852890316,BLISTER X 10 TAB,LAND,NACIONAL / IMPORTADO,,7598008000274,,0,0
M-1290,,CARVEDILOL 25 MG X 10 TAB (07/2022),4.797619047619048,1.0168755929671573,BLISTER X 10 TAB,JMW,NACIONAL / IMPORTADO,,8906046119602,,0,0
L-0044,,"CARVEDILOL 6,25 MG TABLETAS",3.435714285714286,0.7282141343184159,BLISTER X 10 TAB,LAND,NACIONAL / IMPORTADO,,7598008000250,,0,0
M-0366,,CEFADROXILO 250 MG / 5 ML (07/2022),9.863492063492064,2.090608745971188,FRASCO,ALFA,NACIONAL / IMPORTADO,,7468999185420,,0,0
L-0103,,CEFEPIME 1000 MG INYECTABLE I.M/I.V,15.290476190476191,3.2408809221017787,AMPOLLA,LAND,NACIONAL / IMPORTADO,,7598008001141,,0,0
L-0095,,CEFOTAXIMA 1G AMP POLVO P/ INY,6.644444444444446,1.4083180255287082,AMPOLLA,LAND,NACIONAL / IMPORTADO,,7598008000809,,0,0
M-1376,,CEFRADINA 1G AMPOLLA,5.6642857142857155,1.200569248470902,AMPOLLA,VITALIS,NACIONAL / IMPORTADO,,7709526459875,,0,0
M-1508,,CEFTIROL (CEFTRIAXONA) 1G POLVO PARA SOL INYECTABLE I.M/I.V,8.09920634920635,1.7166609472671364,VIAL,INNOVA,NACIONAL / IMPORTADO,,8904210805610,,0,0
M-1367,,CEFTRIAXONA 1 G PVO PARA SOLUCION INYECTABLE IM IV,6.231746031746032,1.3208448562412107,VIAL,MEDEK PHARMA,NACIONAL / IMPORTADO,,7463719353523,,0,0
L-0094,,CEFTRIAXONA 1000 MG POLVO P/ INY,6.107936507936508,1.2946029054549615,VIAL,LAND,NACIONAL / IMPORTADO,,7598008000816,,0,0
M-0563,,CELAY (CETIRIZINA)  10 MG X 10 TAB,10.358400000000003,2.195506570580755,CAJA X 10 TAB,COFASA,NACIONAL / IMPORTADO,,7591818116104,,0,0
M-1511,,CETIRIZINA 10 MG X 10 TAB,3.930952380952381,0.8331819374634127,CAJA X 10 TAB,JMW,NACIONAL / IMPORTADO,,18906047593811,,0,0
M-0596,,CETIRIZINA 5 MG/5ML X 60 ML JBE (ÉLTER),9.69,2.0538363713437895,FRASCO X 60 ML,LA SANTÉ,NACIONAL / IMPORTADO,,7592454138239,,0,0
M-1588,,CETOP (KETOCONAZOL) 20 MG X 100 ML SHAMPOO ,17.83888888888889,3.781027742452075,FRASCO X 100 ML,AIRELA,NACIONAL / IMPORTADO,,7894164003938,,0,0
M-1590,,CICLOBENZAPRINA 10 MG X 30 COMP (PARECIDO A DORIXINA FLEX),11.547656250000001,2.447574448919034,CAJA X 30 COMP,GLOBO,NACIONAL / IMPORTADO,,7898060139951,,0,0
M-1592,,"CINATREX (TETRACICLINA) 5 MG  X 3,5 G POMADA OFTALMICA (EQ. TERRAMICINA)",10.481250000000001,2.2215451462484106,TUBO X 35 G,CIFARMA,NACIONAL / IMPORTADO,,7898158690586,,0,0
M-1593,,CIPROFIBRATO 100 MG X 30 COMP,23.152380952380955,4.907244797028604,CAJA X 30 COMP,GEOLAB,NACIONAL / IMPORTADO,,7899095239838,,0,0
L-0091,,"CIPROFLOXACINA 0,3% X 5 ML GOTAS OFTALMICAS (EQ. QUINOFTAL)",6.242063492063492,1.3230316854733981,GOTAS,LAND,NACIONAL / IMPORTADO,,7598008000830,,0,0
L-0045,,CIPROFLOXACINA 500 MG TABLETAS,5.313492063492064,1.126217054576529,BLISTER X 10 TAB,LAND,NACIONAL / IMPORTADO,,7598008000304,,0,0
M-0120,,CIPROFLOXACINA 500MG X 14 TAB,17.88,3.7897414158541753,CAJA X 14 TAB,CALOX ,NACIONAL / IMPORTADO,,7591519001716,,0,0
M-1257,,CIPROQUIN (CIPROFLOXACINA) 2 MG/ML X 100 ML SOLUCION I.V,15.35,3.2534972445951675,FRASCO X 100 ML,LAB BEHRENS,NACIONAL / IMPORTADO,,7592637000216,,0,0
M-0154,,"CITRATO DE POTASIO AL 10,8% 1LT",29.2,6.1890631623569305,FRASCO 1LT,FARMAGENIK,NACIONAL / IMPORTADO,,25526479,,0,0
M-0170,,"CITRATO DE POTASIO AL 10,8% 500ml",21.65,4.5888088172954635,FRASCO 500ml,FARMAGENIK,NACIONAL / IMPORTADO,,112345202237,,0,0
M-0442,,CLARASOL SOL. OFTALMICA,24.21,5.131411615091141,FRASCO X 15ML,OFTALMI,NACIONAL / IMPORTADO,,7591196000071,,0,0
M-0467,,CLARIX SOL NASAL PEDIATRICO,15.950793650793653,3.3808379929617747,FRASCO X 15ML,OFTALMI,NACIONAL / IMPORTADO,,7591196000101,,0,0
M-0995,,"CLENBUXOL (CLENBUTEROL + AMBROXOL) 0,005MG/ML + 7,5MG/ML X 20 ML GOTAS",15.6,3.3064857990674015,FRASCO X 20 ML,ROWE,NACIONAL / IMPORTADO,,7591955000175,,0,0
L-0104,,CLINDAMICINA 600 MG/4 ML INY I.M/I.V ,9.677777777777779,2.051245819791814,AMPOLLA,LAND,NACIONAL / IMPORTADO,,7598008001165,,0,0
M-1594,,"CLINDELLA (TIBOLONA) 2,5 MG X 30 COMP",36.214285714285715,7.675770604977896,CAJA X 30 COMP,NOVA QUIMICA,NACIONAL / IMPORTADO,,7895296263016,,0,0
M-1675,,CLONEDAC FEET (BIFONAZOL) 20 G CREMA,9.364062500000001,1.9847525434506148,TUBO X 20 GR,DAC,NACIONAL / IMPORTADO,,7598579000506,,0,0
M-0948,,CLONIXINATO DE LISINA 100MG/2ML AMPOLLA,3.8277777777777775,0.8113136451415383,AMPOLLA,BIOSANO,NACIONAL / IMPORTADO,,7800061001120,,0,0
M-1155,,"CLONZEP 0,5 MG X 30 TAB",14.848437500000001,3.1471889571852483,CAJA X 30 TAB,VALMORCA,PSICOTROPICO / ESTUPEFACIENTE,1,7591020080750,,0,0
M-1156,,CLONZEP 2 MG X 30 TAB,24.14140625,5.116872880457821,CAJA X 30 TAB,VALMORCA,PSICOTROPICO / ESTUPEFACIENTE,1,7591020080767,,0,0
L-0019,,CLOPIDOGREL 75 MG TABLETAS,4.880158730158731,1.0343702268246568,BLISTER X 10 TAB,LAND,NACIONAL / IMPORTADO,,7598008000311,,0,0
M-1292,,CLOPIDOGREL 75 MG X 10 TAB,5.086507936507936,1.0781068114684054,BLISTER X 10 TAB,JMW,NACIONAL / IMPORTADO,,8906046119572,,0,0
M-0351,,CLORACE (ACETAMINOFEN 500 MG + CLORFENIRAMINA 4 MG) X 10 TAB,12.168,2.579058923272573,CAJA X 10 TAB,COFASA,NACIONAL / IMPORTADO,,7591818116043,,0,0
M-1463,,CLORACE (ACETAMINOFEN 500 MG + CLORFENIRAMINA 4 MG) X 20 TAB,22.6824,4.807630351844002,CAJA X 20 TAB,COFASA,NACIONAL / IMPORTADO,,7591818215265,,0,0
M-1068,,CLORACI (VITAMINA C) 1000 MG X 30 TAB,28.83,6.110640101738024,FRASCO X 30 TAB,COFASA,NACIONAL / IMPORTADO,,7591818000106,,0,0
M-1134,,CLORACI PLUS (VITAMINA C 100 MG + ZINC 10 MG) X 30 TAB,35.66159999999999,7.558626536668078,FRASCO X 30 TAB,COFASA,NACIONAL / IMPORTADO,,7591818000182,,0,0
M-0861,,"CLORURO DE SODIO 0,9% PART FILL X 100 ML",11.1,2.3526918185671892,FRASCO,LAB BEHRENS,NACIONAL / IMPORTADO,,7592637001312,,0,0
M-1574,,CLOTRIGEN (CLOTRIMAZOL + GENTAMICINA + BETAMETASONA) x 30 g CREMA,11.8,2.501059771089445,TUBO X 30 G,FARMAGENIK,NACIONAL / IMPORTADO,,112255006185,,0,0
M-0774,,CLOTRIM+NEOMIC+DEXAMETA CREMA X 20 GR. ÉLTER,24.9,5.277660025434506,TUBO,LA SANTÉ,NACIONAL / IMPORTADO,,7703763300051,,0,0
M-1374,,CLOXACILINA 500 MG PVO PARA INY AMP,2.7753968253968253,0.58825706345842,AMPOLLA,DFM PHARMA,NACIONAL / IMPORTADO,,7801000000310,,0,0
M-0761,,CODEBROMIL PLUS JBE X 90 ML,28.6,6.0618906316235694,FRASCO,LAB VINCENTI,PSICOTROPICO / ESTUPEFACIENTE,1,7592782001755,,0,0
M-1241,,"COLAYTE (PREPARACION DE POLIETILENGLICOL 3350 + ELECTROLITOS) ESTUCHE X 4 TARROS 69,7 GR PARA LAVADO GASTROINTESTINAL",88.66000000000001,18.791860958033066,CAJA X 4 TARROS,RONAVA,NACIONAL / IMPORTADO,,7592806132014,,0,0
D-0050,,COLECTOR DE HECES,0.6706349206349207,0.14214390009218328,CAPSULA,PLASTICOS FAD,NACIONAL / IMPORTADO,,,,0,0
M-1263,,COLVAL (TIOCOLCHICOSIDO) 4 MG X 12 COMPRIMIDOS,26.7592,5.671725307333616,CAJA X 20 COMP,VALMORCA,NACIONAL / IMPORTADO,,7591020001052,,0,0
M-1596,,COMPLEJO B (VIT B1-B2-B3-B5-B6-B12) x 50 COMPRIMIDOS,8.862698412698414,1.8784863104490068,CAJA X 50 COMP,AIRELA,NACIONAL / IMPORTADO,,7894164006472,,0,0
L-0090,,COMPLEJO B VITAMINAS TABLETAS,2.1563492063492067,0.45704730952717393,BLISTER X 10,LAND,NACIONAL / IMPORTADO,,7598008000953,,0,0
L-0101,,COMPLEJO B VITAMINAS X 10 ML INYECTABLE IM-IV,6.242063492063492,1.3230316854733981,VIAL,LAND,NACIONAL / IMPORTADO,,7598008001172,,0,0
M-1597,,CONAZOL (KETOCONAZOL) 20 MG/ G X 20 G CREMA,5.55546875,1.177505033912675,TUBO X 20 GR,BRASTERAPICA,NACIONAL / IMPORTADO,,7898100241279,,0,0
M-0443,,CORTYNASE 140 DOSIS SUSP. NASAL,37.68968253968255,7.988487185180702,FRASCO ,OFTALMI,NACIONAL / IMPORTADO,,7591196004604,,0,0
M-0932,,CROMOFTAL AL 4% SOLUCION OFTALMICA X 10 ML,8.429365079365079,1.7866394826971341,FRASCO,OFTALMI,NACIONAL / IMPORTADO,,7591196000149,,0,0
M-1390,,CROMOLOX 4% (CROMOGLICATO DE SODIO 40 MG) X 5 ML SOL OFTALMICA (PHARMETIQUE LABS),12.092063492063494,2.562963860123674,GOTAS,LA SANTÉ,NACIONAL / IMPORTADO,,7703763704118,,0,0
M-1680,,DAC-LAX (POLIETILENGLICOL) 120 G POLVO,12.48203125,2.6456191712590083,FRASCO X 120 G,DAC,NACIONAL / IMPORTADO,,7598578000278,,0,0
M-0617,,DAKSOL 500MG X 4 TAB,10.92,2.314540059347181,CAJA X 4 TAB,GALENO,NACIONAL / IMPORTADO,,7592454138857,,0,0
M-0662,,"DESLER 0,5 MG/ML JARABE PEDIATRICO X 60 ML",14.34,3.039423484527342,FRASCO X 60 ML,GALENO,NACIONAL / IMPORTADO,,7592454891318,,0,0
M-0624,,"DESLER M 1,25 MG/4 MG  PEDIATRICO X 10 SOBRES GRANULADO ",15.81,3.350996184824078,CAJA X 10 SOBRES,GALENO,NACIONAL / IMPORTADO,,7592454891233,,0,0
M-0729,,DESLER M 5MG - 10 MG X 10 TAB RECUBIERTAS ,28.59,6.05977108944468,CAJA X 10 TAB,GALENO,NACIONAL / IMPORTADO,,7592454891257,,0,0
M-0933,,DESLORAT 5MG X 20 TAB,14.31031746031746,3.033132145043972,CAJA X 20 TAB,OFTALMI,NACIONAL / IMPORTADO,,7591196002976,,0,0
M-0677,,"DESLORATADINA 2,5 MG/ML JARABE X 60 ML (ELTER)",12.44,2.6367104705383637,FRASCO X 60 ML,LA SANTÉ,NACIONAL / IMPORTADO,,7703763393053,,0,0
M-0598,,DESLORATADINA 5 MG X 10 TAB (ÉLTER),8.29,1.7571004662992793,CAJA X 10 TAB,LA SANTÉ,NACIONAL / IMPORTADO,,7592454001311,,0,0
M-1598,,"DEXAGLOS (DEXAMETASONA) 0,1 MG/ MG X 100 ML ",5.93125,1.2571534548537517,FRASCO X 100 ML,BELFAR,NACIONAL / IMPORTADO,,7897917000383,,0,0
M-1521,,DEXAMETASONA 4 MG X 10 COMPRIMIDOS ,11.58,2.454429843153879,CAJA X 10 COMP,SPEFAR,NACIONAL / IMPORTADO,,7590027002642,,0,0
L-0096,,DEXAMETASONA 4MG/ML AMPOLLA,1.8571428571428572,0.3936292617937383,AMPOLLA,LAND,NACIONAL / IMPORTADO,,7598008000854,,0,0
M-1665,,"DEXTAMIN (DESLORATADINA) 0,5 MG/ML X 60 ML SOL ORAL PEDIATRICO",8.893650793650794,1.885046798145569,FRASCO X 60 ML,PLUSANDEX,NACIONAL / IMPORTADO,,7594001101680,,0,0
M-1685,,DIABETYLL CREMA HIDRATANTE P/ DIABETICOS X 300 G,30.58046875,6.481659336583299,FRASCO X 300 G,AVVIO PHARMA,NACIONAL / IMPORTADO,,7908028021041,,0,0
D-0055,,DIADEX PHIS JABON X 1 LT,44.6888,9.471979652395083,FRASCO,POLINAC,NACIONAL / IMPORTADO,,7592348208215,,0,0
M-1692,,DIAMENIL PLUS (METFMORMINA 1000 MG + GLIMEPIRIDA 2 MG) X 30 TAB RECUBIERTAS,38.41,8.141161509114031,CAJA X 30 TAB,GLOBAL FARMA,NACIONAL / IMPORTADO,,7406076125273,,0,0
M-1600,,DICAZID (GLICAZIDA) 30 MG X 30 COMP (EQ GLIDAN),15.478125,3.2806538787621875,CAJA X 30 COMP,PHARLAB,NACIONAL / IMPORTADO,,7898216360260,,0,0
D-0071,,"DICLOFENAC GEL (HEAT RUB) 1,16% X 25 GR",10.420634920634921,2.2086975245093092,TUBO X 25 GR,BALAXI,NACIONAL / IMPORTADO,,18906101701121,,0,0
M-0496,,DICLOFENAC POTASICO (POLTAX) 50 MG X 20 COMP,3.3738095238095243,0.7150931589252912,CAJA X 20 COMP,GEOLAB,NACIONAL / IMPORTADO,,7899095201316,,0,0
M-1274,,DICLOFENAC SODICO (FLOGAREN) 50 MG X 20 TAB,9.879999999999997,2.094107672742687,CAJA X 20 TAB,RONAVA,NACIONAL / IMPORTADO,,7592806134025,,0,0
M-0539,,DICLOFENAC SODICO 50 MG + PARACETAMOL 500 MG X 10 TAB,2.69140625,0.5704549067401441,BLISTER X 10 TAB,BALAXI,NACIONAL / IMPORTADO,,7469106377332,,0,0
M-0599,,DICLOFENAC SODICO 50MG X 20 TAB (ÉLTER),8.470634920634922,1.795386799625884,CAJA X 20 TAB,LA SANTÉ,NACIONAL / IMPORTADO,,7592454139304,,0,0
M-1196,,DIFENAC (DICLOFENAC SODICO) 100 MG X 10 COMP,13.26,2.8105129292072912,CAJA X 10 COMP,DOLLDER,NACIONAL / IMPORTADO,,7592803000316,,0,0
L-0007,,"DIGOXINA 0,25 MG TABLETAS",3.0952380952380953,0.6560487696562305,BLISTER X 10 TAB,LAND,NACIONAL / IMPORTADO,,7598008000359,,0,0
M-1668,,DIOSMINA 450 MG + HESPERIDINA 50 MG X 10 TAB,19.14453125,4.057764147944044,BLISTER X 10 TAB,JMW,NACIONAL / IMPORTADO,,18906047594849,,0,0
M-0469,,DOBET SOL. OFTALMICA,36.88492063492063,7.817914505070079,FRASCO 5ML,OFTALMI,NACIONAL / IMPORTADO,,7591196000583,,0,0
M-0950,,DOMPERIDONA 10MG/2ML AMPOLLA,11.483333333333334,2.4339409354246153,AMPOLLA,BIOSANO,NACIONAL / IMPORTADO,,7800061000765,,0,0
M-1100,,DROPERIDOL 5MG/2ML AMPOLLA,4.57063492063492,0.9687653498590336,AMPOLLA,BIOSANO,NACIONAL / IMPORTADO,,7800061165105,,0,0
M-0556,,DUOVENT 15 ML. SUSP P/INHALAR ,34.95439999999999,7.408732513777022,FRASCO X 15 ML,OFTALMI,NACIONAL / IMPORTADO,,7591196002204,,0,0
M-1148,,DUROVAL (SILDENAFIL) 100 MG X 1 TAB RECUBIERTA,5.751200000000001,1.2189910979228489,CAJA X 1 TAB,VALMORCA,NACIONAL / IMPORTADO,,7591020006330,,0,0
M-1146,,DUROVAL (SILDENAFIL) 50 MG X 1 TAB RECUBIERTA,3.23984375,0.6866985481136074,CAJA X 1 TAB,VALMORCA,NACIONAL / IMPORTADO,,7591020005012,,0,0
M-1147,,DUROVAL (SILDENAFIL) 50 MG X 2 TAB RECUBIERTA,5.7992187500000005,1.229168874523103,CAJA X 2 TAB,VALMORCA,NACIONAL / IMPORTADO,,7591020003230,,0,0
M-1602,,ENALAPRIL 10 MG X 30 COMP,5.1796875,1.097856612971598,CAJA X 30 COMP,TEUTO,NACIONAL / IMPORTADO,,7896112126225,,0,0
M-1662,,ENALAPRIL 20 MG X 30 COMP,5.746825396825398,1.2180638823284013,CAJA X 30 COMP,CIMED,NACIONAL / IMPORTADO,,7896253210773,,0,0
M-0485,,ENALAPRIL 20MG X 30 TAB PLUSANDEX,7.4904761904761905,1.5876380225680777,CAJA X 30 TAB,PLUSANDEX,NACIONAL / IMPORTADO,,7594001101222,,0,0
L-0010,,ENALAPRIL MALEATO 10 MG TABLETAS,1.2277777777777779,0.26023267863030475,BLISTER X 10 TAB,LAND,NACIONAL / IMPORTADO,,7598008000366,,0,0
L-0004,,ENALAPRIL MALEATO 20 MG TABLETAS,2.4142857142857137,0.5117180403318596,BLISTER X 10 TAB,LAND,NACIONAL / IMPORTADO,,7598008000373,,0,0
M-0906,,ENALAPRIL MALEATO 20MG X 10 TAB (06/2022),4.73,1.0025434506146673,CAJA X 10 TAB,CALOX ,NACIONAL / IMPORTADO,,7591519317787,,0,0
M-1513,,"ENOXAPARINA SODICA (E-NEXY) 60 MG / O,6 ML JERINGA PRELLENADA",54.46587301587302,11.544271516717469,JERINGA PRELLENADA,ORLEY LABORATORIES,NACIONAL / IMPORTADO,,,,0,0
M-1264,,EPITRAL (LAMOTRIGINA) 100 MG X 30 TAB,21.0288,4.457142857142857,CAJA X 30 TAB,VALMORCA,NACIONAL / IMPORTADO,,7591020081078,,0,0
M-1149,,EPITRAL (LAMOTRIGINA) 50 MG X 30 TAB,15.660937500000001,3.3194017592200087,CAJA X 30 TAB,VALMORCA,NACIONAL / IMPORTADO,,7591020081092,,0,0
M-0952,,ERGOMETRINA MALEATO 0.2MG/1ML AMPOLLA (CADENA DE FRIO),2.1150793650793647,0.44829999259842407,AMPOLLA,BIOSANO,NACIONAL / IMPORTADO,,7800061180108,,0,0
M-0622,,ESOZ (ESOMEPRAZOL) 20 MG X 14 CAP  (GALENO),17.742400000000004,3.7605765154726587,CAJA X 14 CAP,GALENO,NACIONAL / IMPORTADO,,7592454889285,,0,0
M-0623,,ESOZ (ESOMEPRAZOL) 40 MG X 14 CAP (GALENO),21.840000000000003,4.629080118694363,CAJA X 14 CAP,GALENO,NACIONAL / IMPORTADO,,7592454889292,,0,0
M-0626,,ESOZ (ESOMEPRAZOL) 40 MG X 7 CAP (GALENO),14.34,3.039423484527342,CAJA X 7 CAP,GALENO,NACIONAL / IMPORTADO,,7592454891271,,0,0
M-0352,,EUSILEN (TIOCOLCHICOSIDO) 4mg X 15 COMPRIMIDOS ,38.46960000000001,8.153793980500213,CAJA X 15 TAB,COFASA,NACIONAL / IMPORTADO,,7591818222164,,0,0
M-0652,,EUSILEN (TIOCOLCHICOSIDO) 4MG X 8 COMPRIMIDOS ,21.4864,4.554133107248834,CAJA X 8 COMP,COFASA,NACIONAL / IMPORTADO,,7591818116005,,0,0
M-1605,,FENITOINA 100 MG X 30 COMP,9.925396825396826,2.1037297213643122,CAJA X 30 COMP,TEUTO,NACIONAL / IMPORTADO,,7896112114574,,0,0
M-0949,,"FENOTEROL BROMHIDRATO 0,5MG/10ML AMPOLLA (07/2022)",27.92936507936508,5.9197467315313865,AMPOLLA,BIOSANO,NACIONAL / IMPORTADO,,7800061200103,,0,0
M-1606,,FERRONIL (SULFATO FERROSO) 40 MG X 50 COMP (EQ. FERGANIC),8.551562500000001,1.8125397414158544,CAJA X 50 COMP,TEUTO,NACIONAL / IMPORTADO,,7896112144892,,0,0
M-1696,,FEXOFENADINA CLORHIDRATO 180 MG X 7 TAB RECUBIERTAS,13.14,2.785078423060619,CAJA X 7 TAB,LA SANTÉ,NACIONAL / IMPORTADO,,7703763371037,,0,0
M-1069,,FEXOFENADINA HCL 30MG/5ML X 120 ML SUSPENSION (11/2022),24.019047619047623,5.090938452532349,FRASCO X 120 ML,LA SANTÉ,NACIONAL / IMPORTADO,,7592454006186,,0,0
M-0642,,FISIOLIN SOL.NASAL 15 ML PEDIATRICO,16.053968253968254,3.4027062852836485,FRASCO X 15 ML,OFTALMI,NACIONAL / IMPORTADO,,7591196002198,,0,0
M-1607,,FLAGIMAX (METRONIDAZOL) 40 MG/ ML X 100 ML SUSP (EQ. METREN),10.915873015873016,2.313665327654306,FRASCO X 100 ML,BELFAR,NACIONAL / IMPORTADO,,7897917001557,,0,0
M-1534,,FLAVOL (TRIHIDROXIETILRUTINA) 300 MG X 20 CAPSULAS,18.200000000000003,3.8575667655786354,CAJA X 20 CAP,RONAVA,NACIONAL / IMPORTADO,,7592806131031,,0,0
M-1676,,FLAVOXATO 200 MG X 20 TAB,13.1,2.776600254345061,CAJA X 20 TAB,DAC,NACIONAL / IMPORTADO,,7598578000421,,0,0
M-1497,,FLAXOL (OMEGA 3 6 9) X 30 CAPSULAS BLANDAS,43.68,9.258160237388724,FRASCO X 30 TAB,LAB BEHRENS,NACIONAL / IMPORTADO,,7592637005327,,0,0
