Cod. Bar,Product,Qty,F.Price,Date,Drog
6970325652694,CARBAMAZEPINA 200 MG X 10 TABLETAS (BIOMEDIC),,5.1,05/06/2022,Vitalclinic
8906082150720,CARBAMAZEPINA 200 MG X 20 TAB (FARMAMED) (CAJA),,10.2,05/06/2022,Vitalclinic
7598176000243,CARBAMAZEPINA 200 MG X 30 TAB (CAJA) ANGELUS,,12.75,05/06/2022,Vitalclinic
8906005114099,CARBAMAZEPINA 200 MG X10 TAB (BLISTER) UNICURE,,5.1,05/06/2022,Vitalclinic
18901790697410,CARBAMAZEPINA 200MG X 10 TAB CAPLINPOINT,,4.539,05/06/2022,Vitalclinic
7598578000063,CARBAMAZEPINA 200MG X 20 TAB DAC55,,11.729999999999999,05/06/2022,Vitalclinic
7598008000243,CARBAMAZEPINA 400 MG X 10 TAB (BLISTER) LAND,,11.22,05/06/2022,Vitalclinic
7468191032690,CARBAMAZEPINA SUSP ORAL 100 MG/ 5 ML 120 ML INMENOL,,27.794999999999998,05/06/2022,Vitalclinic
8906089281380,CARBAMAZEPINA SUSP ORAL 2% 100 MG/ 5 ML 250 ML (JMW),,38.25,05/06/2022,Vitalclinic
7598008001233,CARBIDOPA 25 MG + LEVODOPA 250 MG X 10 TAB LAND,,25.5,05/06/2022,Vitalclinic
7896112189923,CARBIDOPA-LEVODOPA 25-250MG X 30 TABLETAS TEUTO,,31.619999999999997,05/06/2022,Vitalclinic
7705959003609,CARBIDOPA-LEVODOPA X 10TAB (BLISTER) GENFAR,,11.729999999999999,05/06/2022,Vitalclinic
7591285000470,CARBO NEUTRO 450 GR GAMMA,,66.85079999999999,05/06/2022,Vitalclinic
7592601303176,CARBONATO DE CALCIO (APLACAL) 750 MG X 10 TAB MAST SABOR BANANA (SIEGFRIED),,16.32,05/06/2022,Vitalclinic
7592601303169,CARBONATO DE CALCIO (APLACAL) 750 MG X 10 TAB MAST SABOR MANDARINA (SIEGFRIED),,16.32,05/06/2022,Vitalclinic
7592601303152,CARBONATO DE CALCIO (APLACAL) 750 MG X 10 TAB MAST SABOR MENTA (SIEGFRIED),,16.32,05/06/2022,Vitalclinic
8906089281502,CARBONATO DE LITIO 300MG X 10 TBLETAS JMW,,6.119999999999999,05/06/2022,Vitalclinic
7591243807868,CARBONATO DE LITIO 300MG X 20 CAP (CAJA) BIOTECH,,31.874999999999996,05/06/2022,Vitalclinic
8906032830825,CARBOPLATINO (ONCOLOGICO) 450 MG / 45 ML AMP I . V ADN MEDICAL,,142.79999999999998,05/06/2022,Vitalclinic
7591285000135,CARBOPROTEIN SABOR A FRESA 350 GR GAMMA,,88.73999999999998,05/06/2022,Vitalclinic
7592710000416,CARDO LECHOZO (REGENERADOR HEPATICO) 370 MG X 60 CAP (HERBAPLANT),,34.934999999999995,05/06/2022,Vitalclinic
,CARETA DE ADULTO PROTECTORA,,3.5699999999999994,05/06/2022,Vitalclinic
,CARETA DE NIÑO PROTECTORA,,6.63,05/06/2022,Vitalclinic
7592710000959,CARTILAGO DE TIBURON + UÑA DE GATO (ANTIINFLAMATORIO) 250 MG X 60 CAP (HERBAPLANT),,34.934999999999995,05/06/2022,Vitalclinic
7592710000423,CARTILAGO DE TIBURON 700 MG X 60 CAPSULAS (HERBA),,38.25,05/06/2022,Vitalclinic
7598833000067,CARVEDIILOL 12.5 MG X 30 TABLETAS (LAB.VERMA),,16.064999999999998,05/06/2022,Vitalclinic
8906112610460,CARVEDILOL  (CARVIHEM) 12.5 MG  X  20 TAB ADN MEDICAL (CAJA),,9.18,05/06/2022,Vitalclinic
7895296261012,CARVEDILOL (CARDBET) 12.5MG X 30COM (CAJA),,15.299999999999999,05/06/2022,Vitalclinic
8906130230039,CARVEDILOL 12.5 MG X 10 TAB (BRIX),,5.61,05/06/2022,Vitalclinic
7598176000267,CARVEDILOL 12.5 MG X 30 TAB ANGELUS (CAJA),,14.79,05/06/2022,Vitalclinic
7598008000267,CARVEDILOL 12.5MG X 10 TAB LAND,,5.61,05/06/2022,Vitalclinic
1890418783171,CARVEDILOL 12.5MG X 10TAB CARDIBIOL (BIOVENEZUELA) (BLISTER),,5.1,05/06/2022,Vitalclinic
7598008000274,CARVEDILOL 25MG X 10TAB LAND (BLISTER),,5.61,05/06/2022,Vitalclinic
6930169708377,CARVEDILOL 6.25MG X 10 TAB BLUEMEDICAL (BLISTER),,3.5699999999999994,05/06/2022,Vitalclinic
7598008000250,CARVEDILOL 6.25MG X 10 TAB LAND (BLISTER),,4.08,05/06/2022,Vitalclinic
7895296261043,CARVEDILOL 6.25MG X 30 COMP (CARDBET) (CAJA),,13.77,05/06/2022,Vitalclinic
7592946006008,CASCARA SAGRADA (LAXANTE) 300 MG X60 CAP (ARCO),,41.81999999999999,05/06/2022,Vitalclinic
733739100245,CASCARA SAGRADA 450 MG X 100 CAPSULAS NOW,,64.25999999999999,05/06/2022,Vitalclinic
8906040616992,CASPOACTIVE 50MG (CASPOFUNGIN) I.V AMP ASIA,,254.99999999999997,05/06/2022,Vitalclinic
7592946007104,CASTAÑO DE INDIA 400 MG X 60 CAP (ARCO),,39.269999999999996,05/06/2022,Vitalclinic
7592710000454,CASTAÑO DE INDIA 450 MG X 60 CAP (HERBA),,34.934999999999995,05/06/2022,Vitalclinic
7592162003539,CATETER LEVIN FR 12 X 1 (GAESCA),,8.67,05/06/2022,Vitalclinic
7596347805598,CEE-DEE-ZINC (VIT C- VIT D3- ZINC) X 10 TAB MAST SABOR NARANJA (DPT),,6.885,05/06/2022,Vitalclinic
7707035510124,CEFALEXINA (CEPRAX) SUSP 250 MG / 5 ML 60 ML (ANGLOPHARMA),,16.575,05/06/2022,Vitalclinic
7703763996179,CEFALEXINA 250 MG POLVO PARA SOL ORAL 60 ML LASANTE,,16.575,05/06/2022,Vitalclinic
0101,CEFALEXINA 250MG SUSP ORAL 60ML BALAXI,,13.514999999999999,05/06/2022,Vitalclinic
7467217700759,CEFALEXINA 250MG/5ML 60ML JBE S.R.L,,15.045,05/06/2022,Vitalclinic
7702195072093,CEFALEXINA 500MG X10 SANFER,,15.299999999999999,05/06/2022,Vitalclinic
7706569001160,CEFALEXINA SUSP ORAL 250 MG / 5 ML 60 ML AG,,16.575,05/06/2022,Vitalclinic
652931974235,CEFALOTINA 1G EL MORRO AMP,,6.119999999999999,05/06/2022,Vitalclinic
7707236120900,CEFALOTINA 1G I.M. / I.V. AMP VITALIS,,6.119999999999999,05/06/2022,Vitalclinic
7707236123307,CEFEPIMA 1GR I.M/I.V AMP VITALIS,,13.26,05/06/2022,Vitalclinic
7598008001141,CEFEPIME 1000 MG POLVO P INY USO I.M/ I.V AMP (LAND),,17.34,05/06/2022,Vitalclinic
0,CEFIXIMA  100 MG SUSP. ORAL 30 ML (ZAKI),,15.554999999999998,05/06/2022,Vitalclinic
7598252000204,CEFIXIMA (DEFALOX) 400 MG X 10 TABLE (DISTRILAB),,49.98,05/06/2022,Vitalclinic
7598869000291,CEFIXIMA 400 MG X 7 TAB (CAJA) NIO,,37.23,05/06/2022,Vitalclinic
6921875010809,CEFIXIMA 400MG X 10 CAP KMPLUS,,49.214999999999996,05/06/2022,Vitalclinic
8904278576460,CEFIXIME (UNIXIME) 400 MG X 10 TAB UNIPHARMA (CAJA),,57.11999999999999,05/06/2022,Vitalclinic
757817301478,CEFOPERAZONA SULBACTAM 1.5G AMP DYNALAB,,12.239999999999998,05/06/2022,Vitalclinic
7707236121341,CEFOTAXIMA 1MG (I.M/I.V) AMP VITALIS,,6.119999999999999,05/06/2022,Vitalclinic
7598008000809,CEFOTAXIMA SOL INY USO I.M / I.V 1 G (LAND),,5.61,05/06/2022,Vitalclinic
7709977131955,CEFRADINA AMP 1 GR ( VITALIS),,6.732,05/06/2022,Vitalclinic
7707236121969,CEFTAZIDIMA 1G I.M/I.V AMP VITALIS,,13.514999999999999,05/06/2022,Vitalclinic
6921875006468,CEFTRIAXONA (CEFTRON - BIO) 1G I.M/I.V X 1 AMP BIOVZLA,,5.61,05/06/2022,Vitalclinic
1.07463719353523e+18,CEFTRIAXONA 1 G / VIAL AMP I.M/ I.V (MEDEK PHARMA),,4.08,05/06/2022,Vitalclinic
7707264579015,CEFTRIAXONA 1 G USO I.V. / I.M. POLV INY (VICAR),,5.61,05/06/2022,Vitalclinic
27709944544799,CEFTRIAXONA 1G I.M / I.V AMP (NORSTRAY & NUART),,5.1,05/06/2022,Vitalclinic
7592020300046,CEFTRIAXONA SODICA 1G I.M. / I.V. X 1 AMP (BUSHRA),,5.864999999999999,05/06/2022,Vitalclinic
8902502124012,CELECOXIB 200 MG X 10 CAPSULAS COLIN,,16.32,05/06/2022,Vitalclinic
18901790700479,CELECOXIB 200MG X 10 CAP CAPLIN POINT,,14.535,05/06/2022,Vitalclinic
8907695062080,CELEPID (LIPOFUNDIN) 20% EMULSION LIPIDICA I.V. (OTSUCA) NEOPHARMA,,204.0,05/06/2022,Vitalclinic
7597189000080,CENTAB- BETA  X 30 TABLETAS (PHARMATECH),,38.76,05/06/2022,Vitalclinic
7592710000461,CENTELLA ASIATICA (CELULITIS) 450 MG X 60 CAP (FRASCO) HERBAPLANT,,34.934999999999995,05/06/2022,Vitalclinic
7597072001170,CENTELLA ASIATICA 1% (CENTELLACIS) 20 GR (BOOZ),,15.299999999999999,05/06/2022,Vitalclinic
7592946168324,CENTELLA CON ALCACHOFA (ANTICELULITICO) 300 MG X 90 CAP (ARCO),,39.269999999999996,05/06/2022,Vitalclinic
7592946005704,CENTELLASAN (ADELGAZANTE) 300MG X 90 CAP (ARCO),,39.269999999999996,05/06/2022,Vitalclinic
7591248189303,CENTRO DE CAMA CONTROLE DESECHABLE X 10 UND,,40.2288,05/06/2022,Vitalclinic
,CENTRO DE CAMA X 1,,2.6622,05/06/2022,Vitalclinic
100,CENTRUM ADULTOS X 100 TAB,,56.099999999999994,05/06/2022,Vitalclinic
30,CENTRUM ADULTOS X 30 TAB,,25.5,05/06/2022,Vitalclinic
7597297000286,CEPILLO DE SILICONA PARA BEBE ICEBERG,,5.0286,05/06/2022,Vitalclinic
7597297000415,CEPILLO DENTAL DE ORTODONCIA ICEBERG,,5.9159999999999995,05/06/2022,Vitalclinic
7597297000460,CEPILLO DENTAL ICEBERG ACQUA ULTRA SLIIM,,3.5495999999999994,05/06/2022,Vitalclinic
7597297000187,CEPILLO DENTAL ICEBERG ADVANCED PRO,,3.2538,05/06/2022,Vitalclinic
7597297000231,CEPILLO DENTAL ICEBERG BUBBLE KIDS 5+,,2.9579999999999997,05/06/2022,Vitalclinic
7597297000521,CEPILLO DENTAL ICEBERG TOTALCLEAN CON TAPA,,3.2538,05/06/2022,Vitalclinic
000,CEPILLO QUIRURGICO (GLUCONATO DE CLORHEXIDINA) BIOSCRUB,,2.0706,05/06/2022,Vitalclinic
7595651000026,CEPILLO QUIRURGICO BIOSCRUB X1,,2.0706,05/06/2022,Vitalclinic
7595651000019,CEPILLO SECO  QUIRURGICO BIOSCRUB X1,,1.4789999999999999,05/06/2022,Vitalclinic
7597297000439,CEPILLOS ICEBERG INTERDENTALES X 5,,8.578199999999999,05/06/2022,Vitalclinic
8904278577511,CERO AKNE LOCION TTO PARA EL ACNE 60 ML (FAHD),,22.184999999999995,05/06/2022,Vitalclinic
7592803001832,CETIIRIZINA (TALERC) 10 MG X 10 DOLLDER,,8.415,05/06/2022,Vitalclinic
8904324100311,CETIRIZINA (BIOALERCET) 10 MG X 10 TAB (BLISTER) BIOVENEZUELA,,2.295,05/06/2022,Vitalclinic
7591818116104,CETIRIZINA (CELAY) 10 MG X 10 TAB (CAJA) COFASA,,12.75,05/06/2022,Vitalclinic
7591818215050,CETIRIZINA (CELAY) 5MG/5MLSOL ORAL 100 ML (FRASCO) COFASA,,26.009999999999998,05/06/2022,Vitalclinic
8904306502249,CETIRIZINA (COMFOCET) 10 MG X 10 TAB  (BLISTER) JAYWIN,,2.295,05/06/2022,Vitalclinic
7592803001825,CETIRIZINA (TALERC) GOTAS 15 ML DOLLDER,,9.69,05/06/2022,Vitalclinic
7592803001818,CETIRIZINA (TALERC) JBE 120 ML DOLLDER,,15.045,05/06/2022,Vitalclinic
7702184876732,CETIRIZINA 10 MG X 10 TAB (BLISTER) ECAR,,2.04,05/06/2022,Vitalclinic
8906005116901,CETIRIZINA 10 MG X 10 TAB (BLISTER) UNICURE,,2.04,05/06/2022,Vitalclinic
675696260009,CETIRIZINA 10 MG X 10 TAB (CAJA) BUKA,,4.08,05/06/2022,Vitalclinic
7598833000081,CETIRIZINA 10 MG X 10 TABLETAS (LAB. VERMA),,3.0599999999999996,05/06/2022,Vitalclinic
7598008000298,CETIRIZINA 10MG X 10 TAB LAND,,2.805,05/06/2022,Vitalclinic
7592432001654,CETIRIZINA DICLORHIDRATO (CETIRIVAX) 10 MG X 10 CAP (CAJA) VIVAX,,9.435,05/06/2022,Vitalclinic
7592601100690,CETIRIZINA DICLORHIDRATO (CETRAL) 10 MG X 10 TAB  (SIEGFRIED),,8.16,05/06/2022,Vitalclinic
7592601100706,CETIRIZINA DICLORHIDRATO (CETRAL) SOL GOTAS 10 ML  (SIEGFRIED),,10.2,05/06/2022,Vitalclinic
7592432007649,CEVAX (VITAMINA C) X 30 CAP ( VIVAX),,31.619999999999997,05/06/2022,Vitalclinic
7591635000105,CHAMPU AVISPA 120 ML,,11.5362,05/06/2022,Vitalclinic
7591635000112,CHAMPU AVISPA 220 ML,,15.381599999999999,05/06/2022,Vitalclinic
7591635000136,CHAMPU AVISPA 60 ML,,7.690799999999999,05/06/2022,Vitalclinic
7590005007188,CHAMPU DRENE ANTICASPA ANTICAIDA 350 ML,,17.33388,05/06/2022,Vitalclinic
7590005008260,CHAMPU DRENE CONTROL RIZOS (CABELLO RIZADO) 370 ML (FISA),,16.860599999999998,05/06/2022,Vitalclinic
7590005008703,CHAMPU DRENE HIDRAZOLE ANTICASPA CAB. GRASO 370 ML,,18.9312,05/06/2022,Vitalclinic
7590005008710,CHAMPU DRENE HIDRAZOLE ANTICASPA CAB. SECO 370 ML,,18.9312,05/06/2022,Vitalclinic
7590005008208,CHAMPU DRENE PROH COMPLEX  CAB LISO 200 ML,,10.6488,05/06/2022,Vitalclinic
7590005008239,CHAMPU DRENE PROH COMPLEX BRILLO/ SUAVIDAD CAB SECO 370 ML,,16.860599999999998,05/06/2022,Vitalclinic
7590005164362,CHAMPU E. NIGHIT BIO COCO 365 ML,,15.9732,05/06/2022,Vitalclinic
7590005164355,CHAMPU E. NIGHT BIO COCO 210 ML,,9.93888,05/06/2022,Vitalclinic
7590005164331,CHAMPU E. NIGHT BIO EXTRACTOS DE FRUTAS 365 ML,,15.9732,05/06/2022,Vitalclinic
7590005164348,CHAMPU E. NIGHT BIO TE VERDE Y ALOE 365 ML,,15.9732,05/06/2022,Vitalclinic
7590005163402,CHAMPU E. NIGHT CON PROTEINA P/ NINOS 350 ML,,13.251839999999998,05/06/2022,Vitalclinic
7590005163419,CHAMPU E. NIGHT MANZANILLA P/ NINOS 350 ML,,14.79,05/06/2022,Vitalclinic
7590005164379,CHAMPU EVERY NIGHT  BIO NUTRIENTES CACAO Y FRUTOS ROJOS 210 ML,,9.93888,05/06/2022,Vitalclinic
7590005163150,CHAMPU EVERY NIGHT EXT. FRUTAS CABELLO RIZADO 350 ML,,13.9026,05/06/2022,Vitalclinic
7591248410100,CHAMPU MIMADITO 200 ML,,14.79,05/06/2022,Vitalclinic
7591061660362,CHICCO CHAMPU CON EXTRACTO DE MANZANILLA 200CC,,13.310999999999998,05/06/2022,Vitalclinic
7591061660218,CHICCO LOCION 200CC,,8.873999999999999,05/06/2022,Vitalclinic
7800061080101,CIANOCOBALAMINA B12 0.1MG/1ML I.M AMP BIOSANO,,2.295,05/06/2022,Vitalclinic
62230037369961,CICATRIZANTE HERIDAS (CAVIDAGEL)   30 GR (PHARMAPLAST),,17.747999999999998,05/06/2022,Vitalclinic
7592637000155,CIFARCAINA 1% SOL 100ML BEHRENS,,42.074999999999996,05/06/2022,Vitalclinic
7598677000391,CILOSTAZOL 50 MG X 30 TAB (CAJA) CLEO,,25.5,05/06/2022,Vitalclinic
18906047594924,CINARIZINA 75 MG X 10 TAB (BLISTER) JMW,,3.5699999999999994,05/06/2022,Vitalclinic
7898158690586,CINATREX (TETRACICLINA) 5 MG / G POMADA OFT AD 3.5G (CIFARMA),,12.239999999999998,05/06/2022,Vitalclinic
7592803000101,CINNARIZINA (CINAREN) 25 MG X 50 COMPRMIDOS DOLLDER,,37.74,05/06/2022,Vitalclinic
7592803000118,CINNARIZINA (CINAREN) 75 MG X 20 COMPRMIDOS DOLLDER,,27.029999999999998,05/06/2022,Vitalclinic
7597478001897,CINTA ADHESIVA (CURITAS) X 20 UND GDG,,5.9159999999999995,05/06/2022,Vitalclinic
8906112610286,CIPROFIBRATO (PRANOR) 100 MG X 30 TAB (CAJA) ADN MEDICAL,,33.404999999999994,05/06/2022,Vitalclinic
8906112610392,CIPROFLOXACINA  (PRACIPRO) 500 MG X 6 TAB ADN MEDICAL (CAJA),,4.845,05/06/2022,Vitalclinic
7592601200888,CIPROFLOXACINA (CYPRAL)  500 MG X 14 TAB (SIEGFRIED),,17.849999999999998,05/06/2022,Vitalclinic
7592601200482,CIPROFLOXACINA (CYPRAL) 750 MG X 6 TAB (SIEGFRIED),,12.75,05/06/2022,Vitalclinic
7468999187684,CIPROFLOXACINA 200MG/100ML I.V AMP (ALFA),,7.139999999999999,05/06/2022,Vitalclinic
1221510461,CIPROFLOXACINA 500 MG X 10 TAB  (BLISTER) FAHD,,5.1,05/06/2022,Vitalclinic
6921875009971,CIPROFLOXACINA 500 MG X 10 TAB (BLISTER) HUMAN,,5.3549999999999995,05/06/2022,Vitalclinic
18901790550647,CIPROFLOXACINA 500 MG X 10 TAB CAPLIN POINT,,6.63,05/06/2022,Vitalclinic
7592616100012,CIPROFLOXACINA 500 MG X 6 TAB (KIMICEG),,8.924999999999999,05/06/2022,Vitalclinic
7592349832235,CIPROFLOXACINA 500 MG X 6 TABLETAS G.C,,11.475,05/06/2022,Vitalclinic
6970325650331,CIPROFLOXACINA 500MG X 10 TAB (BLISTER) BIOMEDIC,,5.1,05/06/2022,Vitalclinic
7598008000304,CIPROFLOXACINA 500MG X 10 TAB LAND (BLISTER),,6.119999999999999,05/06/2022,Vitalclinic
7598008000830,CIPROFLOXACINA GOTAS OFT. 0.3% 5 ML (LAND),,10.964999999999998,05/06/2022,Vitalclinic
6942189304378,CIPROFLOXACINA SOL INF 200 MG / 100 ML (KMPLUS),,4.335,05/06/2022,Vitalclinic
7592637006683,CIPROQUIN (CIPROFLOXACINA) SOL INF I.V 2 MG/ ML 200 MG  100 ML BEHRENS,,19.125,05/06/2022,Vitalclinic
8906112610576,CITICOLINA (CITIPRA)  500 MG X 10 TAB (CAJA),,55.589999999999996,05/06/2022,Vitalclinic
7467922681602,CITICOLINA (UNICOLINA) 500MG X 10 TAB UNIPHARMA,,35.699999999999996,05/06/2022,Vitalclinic
8904278577474,CITICOLINA 500 MG X 10 TAB (CAJA) FAHD,,38.25,05/06/2022,Vitalclinic
8906121570014,CITICOLINA 500 MG/2ML X 1 AMP ADN MEDICAL,,14.024999999999999,05/06/2022,Vitalclinic
18901790704330,CITICOLINA 500MG X 10 TAB CAPLIN POINT (BLISTER),,38.25,05/06/2022,Vitalclinic
7598252101819,CITICOLINA 500MG X30 TAB DISTRILAB,,102.0,05/06/2022,Vitalclinic
7597189000097,CITRATO DE CALCIO CON VITAMINA D3 X 30 TABLETAS (PHARMATECH),,51.0,05/06/2022,Vitalclinic
7591616000704,CITRATO DE POTASIO AL 10% 1LT BIOFARCO,,33.66,05/06/2022,Vitalclinic
7591616002937,CITRATO DE POTASIO AL 10% 500 ML (BIOFARCO),,24.479999999999997,05/06/2022,Vitalclinic
4819796141363,CLAM UMBILICAL (JHC MEDICA),,0.5916,05/06/2022,Vitalclinic
7898495606042,CLARICURE (ACIDO HIALURONICO) CREMA 60 G (CIFARMA),,25.5,05/06/2022,Vitalclinic
8699525092717,CLARITROMICINA ( DEKLARIT 500 MG) X 14 TABLETAS (POLINAC),,46.665,05/06/2022,Vitalclinic
7598176000045,CLARITROMICINA 500 MG X 10 TAB (ANGELUS),,24.99,05/06/2022,Vitalclinic
7707236122881,CLARITROMICINA 500MG I.V AMP VITALIS,,40.8,05/06/2022,Vitalclinic
7592601200925,CLENBUTEROL (BUCLEN) 5 MCG/ 5 ML  SOLUCION GOTAS 15 ML USO PED (SIEGFRIED),,16.32,05/06/2022,Vitalclinic
7592601200017,CLENBUTEROL (BUCLEN) 5 MCG/ 5 ML JBE 80 ML USO PED (SIEGFRIED),,19.634999999999998,05/06/2022,Vitalclinic
7591821802735,CLIMASOY 100 MG X 30 TABLETAS FARMA,,45.9,05/06/2022,Vitalclinic
7898495601474,CLINARA (OLEO HIDRATANTE) CON VIT A Y E FRASCO 100 ML (CIFARMA),,10.454999999999998,05/06/2022,Vitalclinic
7598852000963,CLINDAMICINA (CLINDUNI) 300 MG X 16 TABLETAS UNIPHARMA,,28.559999999999995,05/06/2022,Vitalclinic
8904187881303,CLINDAMICINA + KETOCONAZOL 100 MG - 400 MG 5 OVULOS VAG (TIARES),,34.934999999999995,05/06/2022,Vitalclinic
7597072001156,CLINDAMICINA 1% + PROPILENGLICOL 5% (CLINDAMER) 20GR (BOOZ),,16.064999999999998,05/06/2022,Vitalclinic
7468191034489,CLINDAMICINA 300 MG X 10 CAP (BLISTER) S.R.L,,31.365,05/06/2022,Vitalclinic
001,CLINDAMICINA 300 MG X 10 TABLETAS (BLISTER) (CAPLIN POINT),,21.419999999999998,05/06/2022,Vitalclinic
8906082151086,CLINDAMICINA 300 MG X 10 TABLETAS FARMAMED,,24.99,05/06/2022,Vitalclinic
6937861391395,CLINDAMICINA 600MG/4ML I.M/I.V AMP KMPLUS,,7.139999999999999,05/06/2022,Vitalclinic
7707236127473,CLINDAMICINA 600MG/4ML I.M/I.V AMP VITALIS,,7.6499999999999995,05/06/2022,Vitalclinic
18901790680948,CLINDAMICINA FOSFATO AMP 600MG / 4 ML ( I.V / I.M ) CAPLIN POINT,,7.139999999999999,05/06/2022,Vitalclinic
8906081306876,CLINFAST (CLINDAMICINA 100MG + CLOTRIMAZOL 200MG) X 3 OVULOS (CAJA) TIARES,,27.794999999999998,05/06/2022,Vitalclinic
7707355050553,CLOBETASOL (EXANIA) 0.05% EMULSION 60 ML (SIEGFRIED),,47.94,05/06/2022,Vitalclinic
7468191032638,CLOBETASOL CREMA 30 GR S.R.L,,21.929999999999996,05/06/2022,Vitalclinic
0,"CLOBIT (CLOBETASOL 0,05%) CREMA 15 GR BIOVENEZUELA",,10.2,05/06/2022,Vitalclinic
7591020080750,CLONAZEPAM (CLONZEP) 0.5MG X 30TAB VALMORCA (CAJA),,15.809999999999999,05/06/2022,Vitalclinic
7591020080767,CLONAZEPAM (CLONZEP) 2MG X 30 TAB VALMORCA (CAJA),,25.5,05/06/2022,Vitalclinic
7598578000506,CLONEDAC FEET (BIFONAZOL 1%) USO TOPICO 20 GR DAC55,,10.709999999999999,05/06/2022,Vitalclinic
7800061095105,CLONIXINATO DE LISINA 100MG/2ML I.M/I.V BIOSANO AMP,,2.295,05/06/2022,Vitalclinic
8906046119572,CLOPIDOGREL (CHEMIC-75) 75 MG X 10 TAB (BLISTER) JMW,,7.139999999999999,05/06/2022,Vitalclinic
8901079005410,CLOPIDOGREL (CLOPACT) 75 MG X 30 TAB (LAPREVEN) (CAJA),,35.699999999999996,05/06/2022,Vitalclinic
8904306500924,CLOPIDOGREL (CLOPI) 75 MG X 10 TAB (JAYWIN) (BLISTER),,6.63,05/06/2022,Vitalclinic
8906130230176,CLOPIDOGREL 75 MG X 10 TAB (BRIX),,6.2219999999999995,05/06/2022,Vitalclinic
18904187829227,CLOPIDOGREL 75MG X 10 TAB (BIOPLATELET),,5.61,05/06/2022,Vitalclinic
7598008000311,CLOPIDOGREL 75MG X 10 TAB LAND (BLISTER),,5.61,05/06/2022,Vitalclinic
89060464202893,CLOPIDOGREL 75MG X 10TAB (BLISTER) MEDEK,,6.63,05/06/2022,Vitalclinic
731946648536,CLOPIDOGREL 75MG X 10TAB ARTE MEDICO (CAJA),,6.63,05/06/2022,Vitalclinic
7591818000106,CLORA CI (VIT C 1000MG X 30TAB) X 30 TAB,,33.66,05/06/2022,Vitalclinic
7591818716700,CLORACE (SIN AZUCAR) 125MG / 0.5ML JBE PED 120ML (FRASCO) COFASA,,17.34,05/06/2022,Vitalclinic
7591818215265,CLORACE 500MG / 4MG X 20 TAB (CAJA) COFASA,,28.559999999999995,05/06/2022,Vitalclinic
7591818716724,CLORACE SOL GOTAS USO PED 80 MG-0.5 MG/ML 30 ML (COFASA),,16.064999999999998,05/06/2022,Vitalclinic
7591818000182,CLORACI-PLUS (VITAMINA C+ ZINC)  SIN AZUCAR X 30 TABLETAS COFASA,,30.854999999999997,05/06/2022,Vitalclinic
6937874100243,CLORANFENICOL 250 MG X 10 CAP (BLISTER) BALAXI,,9.435,05/06/2022,Vitalclinic
7800061105101,CLORFENAMINA 10MG/1ML AMP BIOSANO,,2.55,05/06/2022,Vitalclinic
0174637193535544120,CLORFENIRAMINA 10 MG / ML I.M/ I.V 1ML X 1 AMP (MEDEK),,1.7849999999999997,05/06/2022,Vitalclinic
7592348203104,CLORHIDRATO DE AMBROXOL (BENFLUX) 30 MG X 20 TABLETAS (POLINAC),,27.029999999999998,05/06/2022,Vitalclinic
7898060139951,CLORIDRATO DE CICLOBENZAPRINA 10 MG X 30 COMP GLOBO,,13.26,05/06/2022,Vitalclinic
7898060139920,CLORIDRATO DE CICLOBENZAPRINA 5MG  X 30 COMP GLOBO,,10.454999999999998,05/06/2022,Vitalclinic
7895296211062,CLORIDRATO DE DILTIAZEM 30MG X 50 COMP (CAJA) NOVA QUIMICA,,26.52,05/06/2022,Vitalclinic
7707288821251,CLOROQUINA 250 MG X 10 TABLETAS (BLISTER) (HUMA),,6.119999999999999,05/06/2022,Vitalclinic
8904255500181,CLORTALIDONA 12.50 MG X 30 TAB (CAJA) ZUZU,,21.828,05/06/2022,Vitalclinic
7592946168553,CLORURO DE MAGNESIO 240 ML (FRASCO) ARCO,,28.967999999999996,05/06/2022,Vitalclinic
7591616002944,CLORURO DE MAGNESIO AL 3.33% 1 LT BIOFARCO,,25.244999999999997,05/06/2022,Vitalclinic
7591616002951,CLORURO DE MAGNESIO AL 3.33% 500 ML BIOFARCO,,18.87,05/06/2022,Vitalclinic
7598650000684,CLORURO DE SODIO AL 0.45% SIN DEXTROSA SOL INY I.V. 500 ML (JL PHARMACEUTICAL),,10.964999999999998,05/06/2022,Vitalclinic
7592782000536,CLOTRIMAZOL (FUGOLIN) 1% 30 ML (SPRAY) VINCENTI,,26.009999999999998,05/06/2022,Vitalclinic
7592601101055,CLOTRIMAZOL (IMAZOL DUAL) 1 CAP BLANDA- 10 G CREMA VAGINAL (SIEGFRIED),,35.699999999999996,05/06/2022,Vitalclinic
7592601101062,CLOTRIMAZOL (IMAZOL DUAL) 6 CAP BLANDAS/ CREMA VAGIINAL 20 GR (SIEGFRIED),,41.81999999999999,05/06/2022,Vitalclinic
7592601100621,CLOTRIMAZOL (IMAZOL) 1% CREMA VAGINAL 50 GR (MEYER),,35.699999999999996,05/06/2022,Vitalclinic
7592601100485,CLOTRIMAZOL (IMAZOL) 100 MG X 6 CAP VAGINALES (SIEGFRIED),,29.834999999999997,05/06/2022,Vitalclinic
7592601100737,CLOTRIMAZOL (IMAZOL) 500 MG X 1 CAP VAGINAL (SIEGFRIED),,26.52,05/06/2022,Vitalclinic
7592601100461,CLOTRIMAZOL (IMAZOL) SOL 1% 20 ML (SIEGFRIED),,14.79,05/06/2022,Vitalclinic
